source_chunk_id,insurer_code,coverage_code,raw_name,amount_value,amount_text,new_chunk_id,status
7521,HANWHA,A4104_1,주요심장염증질환진단비,1000000,100만원,,dry_run
7521,HANWHA,A5300,상해수술비,100000,10만원,,dry_run
7523,HANWHA,A5104_1,뇌혈관질환수술비(수술1회당),5000000,500만원,,dry_run
7523,HANWHA,A5107_1,허혈성심장질환수술비(수술1회당),5000000,500만원,,dry_run
7523,HANWHA,A6300_1,상해입원비(1일이상180일한도),10000,1만원,,dry_run
7523,HANWHA,A6100_1,질병입원비(1일이상180일한도),10000,1만원,,dry_run
7568,HANWHA,A9617_1,항암방사선약물치료비,5000000,500만원,,dry_run
7568,HANWHA,A9617_1,항암방사선약물치료비,5000000,500만원,,dry_run
7568,HANWHA,A9617_1,항암방사선약물치료비,5000000,500만원,,dry_run
7568,HANWHA,A4104_1,주요심장염증질환진단비,5000000,500만원,,dry_run
7568,HANWHA,A1300,상해사망,3500000,350만원,,dry_run
7568,HANWHA,A1100,질병사망,3500000,350만원,,dry_run
7757,HANWHA,A9617_1,세부보장,2000000,200만원,,dry_run
7759,HANWHA,A4104_1,주요심장염증질환진단비,5000000,500만원,,dry_run
7759,HANWHA,A1300,상해사망,3500000,350만원,,dry_run
7759,HANWHA,A1100,질병사망,3500000,350만원,,dry_run
7815,HANWHA,A1300,상해사망,30000000,"3,000만원",,dry_run
7815,HANWHA,A4210,대유사암진단비,10000000,"1,000만원",,dry_run
7815,HANWHA,A4101,뇌혈관질환진단비,10000000,"1,000만원",,dry_run
8634,HEUNGKUK,A1300,일반상해사망,10000000,"1,000만원",,dry_run
8634,HEUNGKUK,A1100,질병사망,10000000,"1,000만원",,dry_run
8634,HEUNGKUK,A4301_1,골절진단비(치아파절제외),100000,10만원,,dry_run
8634,HEUNGKUK,A4302,화상진단비,100000,10만원,,dry_run
8634,HEUNGKUK,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
8634,HEUNGKUK,A4105,허혈성심질환진단비,10000000,"1,000만원",,dry_run
8634,HEUNGKUK,A4104_1,주요심장염증질환진단비,1000000,100만원,,dry_run
8634,HEUNGKUK,A4101,뇌혈관질환진단비,10000000,"1,000만원",,dry_run
8634,HEUNGKUK,A4102,뇌출혈진단비,10000000,"1,000만원",,dry_run
8634,HEUNGKUK,A9640_1,뇌졸중 혈전용해치료비(1회한),2000000,200만원,,dry_run
8634,HEUNGKUK,A9640_1,특정허혈성심질환 혈전용해치료비(1회한),2000000,200만원,,dry_run
8634,HEUNGKUK,A4200_1,암진단비(유사암제외),30000000,"3,000만원",,dry_run
8634,HEUNGKUK,A4210,유사암진단비,6000000,600만원,,dry_run
8634,HEUNGKUK,A4209,고액치료비암진단비,10000000,"1,000만원",,dry_run
8635,HEUNGKUK,A9617_1,항암방사선약물치료비,3000000,300만원,,dry_run
8635,HEUNGKUK,A9619_1,표적항암약물허가치료비,10000000,"1,000만원",,dry_run
8635,HEUNGKUK,A5200,암수술비(유사암제외),5000000,500만원,,dry_run
8635,HEUNGKUK,A5298_001,유사암수술비,300000,30만원,,dry_run
8635,HEUNGKUK,A9630_1,다빈치및레보아이로봇 암수술비(갑상선암 및 전립선암 제외)(최초1회한),10000000,"1,000만원",,dry_run
8635,HEUNGKUK,A9630_1,다빈치및레보아이로봇 암수술비(갑상선암 및 전립선암)(최초1회한),10000000,"1,000만원",,dry_run
8635,HEUNGKUK,A6300_1,일반상해입원비(1일-180일),10000,1만원,,dry_run
8635,HEUNGKUK,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
8635,HEUNGKUK,A5300,상해수술비,100000,10만원,,dry_run
8635,HEUNGKUK,A5100,질병수술비,100000,10만원,,dry_run
8635,HEUNGKUK,A5104_1,뇌혈관질환수술비,5000000,500만원,,dry_run
8635,HEUNGKUK,A5107_1,허혈성심질환수술비,5000000,500만원,,dry_run
8635,HEUNGKUK,A1300,일반상해사망,10000000,"1,000만원",,dry_run
8635,HEUNGKUK,A1100,질병사망,10000000,"1,000만원",,dry_run
8635,HEUNGKUK,A4301_1,골절진단비(치아파절제외),100000,10만원,,dry_run
8636,HEUNGKUK,A4302,화상진단비,100000,10만원,,dry_run
8636,HEUNGKUK,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
8636,HEUNGKUK,A4105,허혈성심질환진단비,10000000,"1,000만원",,dry_run
8636,HEUNGKUK,A4104_1,주요심장염증질환진단비,1000000,100만원,,dry_run
8636,HEUNGKUK,A4101,뇌혈관질환진단비,10000000,"1,000만원",,dry_run
8636,HEUNGKUK,A4102,뇌출혈진단비,10000000,"1,000만원",,dry_run
8637,HEUNGKUK,A9640_1,뇌졸중 혈전용해치료비(1회한),2000000,200만원,,dry_run
8637,HEUNGKUK,A9640_1,특정허혈성심질환 혈전용해치료비(1회한),2000000,200만원,,dry_run
8637,HEUNGKUK,A4200_1,암진단비(유사암제외),30000000,"3,000만원",,dry_run
8637,HEUNGKUK,A4210,유사암진단비,6000000,600만원,,dry_run
8639,HEUNGKUK,A5200,암수술비(유사암제외),5000000,500만원,,dry_run
8639,HEUNGKUK,A5298_001,유사암수술비,300000,30만원,,dry_run
8639,HEUNGKUK,A9630_1,다빈치및레보아이로봇 암수술비(갑상선암 및 전립선암 제외)(최초1회한),10000000,"1,000만원",,dry_run
8639,HEUNGKUK,A9630_1,다빈치및레보아이로봇 암수술비(갑상선암 및 전립선암)(최초1회한),10000000,"1,000만원",,dry_run
8639,HEUNGKUK,A6300_1,일반상해입원비(1일-180일),10000,1만원,,dry_run
8639,HEUNGKUK,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
8640,HEUNGKUK,A5300,상해수술비,100000,10만원,,dry_run
8640,HEUNGKUK,A5100,질병수술비,100000,10만원,,dry_run
8640,HEUNGKUK,A5104_1,뇌혈관질환수술비,5000000,500만원,,dry_run
8640,HEUNGKUK,A5107_1,허혈성심질환수술비,5000000,500만원,,dry_run
8645,HEUNGKUK,A6300_1,일반상해입원비(1일-30일),2000000,200만원,,dry_run
8645,HEUNGKUK,A6300_1,반상해입원비(1일-30일),2000000,200만원,,dry_run
8645,HEUNGKUK,A6300_1,"간병인사용 일반상해입원비(요양,정신,한방병원제외)(151일이상)",2000000,200만원,,dry_run
8646,HEUNGKUK,A6100_1,질병입원비(1일-30일),2000000,200만원,,dry_run
8646,HEUNGKUK,A6100_1,"질병입원비(요양,정신,한방병원제외)(151일이상)",2000000,200만원,,dry_run
8646,HEUNGKUK,A6100_1,"간병통합서비스사용 질병입원비(요양,정신,한방병원제외)(151일이상)",2000000,200만원,,dry_run
8654,HEUNGKUK,A6300_1,반상해입원비(상급종합병원)(1일-60일),2000000,200만원,,dry_run
8654,HEUNGKUK,A6300_1,일반상해입원비(1일-30일),2000000,200만원,,dry_run
8654,HEUNGKUK,A6300_1,"간병인사용 일반상해입원비(요양,정신,한방병원제외)(151일이상)",2000000,200만원,,dry_run
8654,HEUNGKUK,A6300_1,"서비스 일반상해입원비(요양,정신,한방병원제외)(151일이상)",2000000,200만원,,dry_run
8655,HEUNGKUK,A6100_1,질병입원비(1일-30일),2000000,200만원,,dry_run
8655,HEUNGKUK,A6100_1,"질병입원비(요양,정신,한방병원제외)(151일이상)",2000000,200만원,,dry_run
8655,HEUNGKUK,A6100_1,"간병통합서비스사용 질병입원비(요양,정신,한방병원제외)(151일이상)",2000000,200만원,,dry_run
8679,HEUNGKUK,A4200_1,암진단비(유사암제외),10000000,"1,000만원",,dry_run
8679,HEUNGKUK,A4210,유사암진단비,10000000,"1,000만원",,dry_run
8728,HEUNGKUK,A1300,일반상해사망,100000000,1억원,,dry_run
8728,HEUNGKUK,A1100,질병사망,10000000,"1,000만원",,dry_run
8728,HEUNGKUK,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
8728,HEUNGKUK,A4200_1,암진단비(유사암제외),50000000,"5,000만원",,dry_run
8728,HEUNGKUK,A4210,유사암진단비,5000000,500만원,,dry_run
8728,HEUNGKUK,A6300_1,일반상해입원비(1일-180일),10000,1만원,,dry_run
8728,HEUNGKUK,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
8728,HEUNGKUK,A5300,상해수술비,100000,10만원,,dry_run
8728,HEUNGKUK,A5100,질병수술비,100000,10만원,,dry_run
5255,KB,A4301_1,골절진단비,100000,10만원,,dry_run
5255,KB,A4302,화상진단비,100000,10만원,,dry_run
5255,KB,A5100,질병수술비,100000,10만원,,dry_run
5255,KB,A5200,암수술비(유사암제외),300000,30만원,,dry_run
5255,KB,A5298_001,유사암수술비,300000,30만원,,dry_run
5255,KB,A5107_1,허혈성심장질환수술비,100000,10만원,,dry_run
5255,KB,A5300,상해수술비,100000,10만원,,dry_run
5255,KB,A9619_1,특정항암호르몬약물허가치료비(최초1회한),500000,50만원,,dry_run
5255,KB,A9640_1,혈전용해치료비,10000,1만원,,dry_run
5257,KB,A4301_1,골절진단비,100000,10만원,,dry_run
5258,KB,A4302,화상진단비,100000,10만원,,dry_run
5258,KB,A5100,질병수술비,100000,10만원,,dry_run
5258,KB,A5298_001,유사암수술비,300000,30만원,,dry_run
5258,KB,A5300,상해수술비,100000,10만원,,dry_run
3217,LOTTE,A1300,상해사망,10000000,"1,000만원",,dry_run
3217,LOTTE,A1100,질병사망,10000000,"1,000만원",,dry_run
3217,LOTTE,A4200_1,일반암진단비,30000000,"3,000만원",,dry_run
3217,LOTTE,A4210,유사암진단비,6000000,600만원,,dry_run
3217,LOTTE,A4299_1,재진단암진단비,10000000,"1,000만원",,dry_run
3217,LOTTE,A4209,고액치료비암진단비,10000000,"1,000만원",,dry_run
3217,LOTTE,A5298_001,유사암수술비(매회),300000,30만원,,dry_run
3217,LOTTE,A9617_1,항암방사선치료비,3000000,300만원,,dry_run
3217,LOTTE,A9617_1,항암약물치료비,3000000,300만원,,dry_run
3217,LOTTE,A9630_1,다빈치로봇암수술비(갑상선암및전립선암제외),10000000,"1,000만원",,dry_run
3217,LOTTE,A9630_1,다빈치로봇갑상선암및전립선암수술비(최초1회한),2000000,200만원,,dry_run
3217,LOTTE,A9619_1,표적항암약물허가치료비(유방암및비뇨생식기암),10000000,"1,000만원",,dry_run
3217,LOTTE,A9619_1,표적항암약물허가치료비(3대주요기관암)(1회한),10000000,"1,000만원",,dry_run
3217,LOTTE,A9619_1,표적항암약물허가치료비(림프종및백혈병관련암),10000000,"1,000만원",,dry_run
3217,LOTTE,A9619_1,표적항암약물허가치료비,10000000,"1,000만원",,dry_run
3217,LOTTE,A9620_1,항암약물허가치료비(1회한)(갱신형),10000000,"1,000만원",,dry_run
3217,LOTTE,A4101,뇌혈관질환진단비,10000000,"1,000만원",,dry_run
3217,LOTTE,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
3217,LOTTE,A4102,뇌출혈진단비,10000000,"1,000만원",,dry_run
3217,LOTTE,A9640_1,혈전용해치료비,2000000,200만원,,dry_run
3217,LOTTE,A4105,허혈성심장질환진단비,10000000,"1,000만원",,dry_run
3217,LOTTE,A9640_1,혈전용해치료비,2000000,200만원,,dry_run
3217,LOTTE,A5104_1,뇌혈관질환수술비,5000000,500만원,,dry_run
3217,LOTTE,A5107_1,허혈심장질환수술비,5000000,500만원,,dry_run
3217,LOTTE,A5300,상해입원수술비(당일입원제외),100000,10만원,,dry_run
3217,LOTTE,A5300,상해통원수술비(당일입원포함),100000,10만원,,dry_run
3217,LOTTE,A5100,질병입원수술비(당일입원제외),100000,10만원,,dry_run
3217,LOTTE,A5100,질병통원수술비(당일입원포함),100000,10만원,,dry_run
3217,LOTTE,A6300_1,상해입원비(1일-180일),10000,1만원,,dry_run
3217,LOTTE,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
3217,LOTTE,A4301_1,골절진단비(치아파절제외),100000,10만원,,dry_run
3217,LOTTE,A4302,화상진단비,100000,10만원,,dry_run
3218,LOTTE,A1300,상해사망,10000000,"1,000만원",,dry_run
3218,LOTTE,A1100,질병사망,10000000,"1,000만원",,dry_run
3218,LOTTE,A4200_1,일반암진단비,30000000,"3,000만원",,dry_run
3218,LOTTE,A4210,유사암진단비,6000000,600만원,,dry_run
3218,LOTTE,A4299_1,재진단암진단비,10000000,"1,000만원",,dry_run
3218,LOTTE,A4209,고액치료비암진단비,10000000,"1,000만원",,dry_run
3222,LOTTE,A6300_1,상해입원비(1일-180일),10000,1만원,,dry_run
3222,LOTTE,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
3222,LOTTE,A4101,뇌혈관질환진단비,10000000,"1,000만원",,dry_run
3222,LOTTE,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
3222,LOTTE,A4102,뇌출혈진단비,10000000,"1,000만원",,dry_run
3222,LOTTE,A9640_1,혈전용해치료비,2000000,200만원,,dry_run
3222,LOTTE,A4105,허혈성심장질환진단비,10000000,"1,000만원",,dry_run
3222,LOTTE,A9640_1,혈전용해치료비,2000000,200만원,,dry_run
3222,LOTTE,A5104_1,뇌혈관질환수술비,5000000,500만원,,dry_run
3222,LOTTE,A5107_1,허혈심장질환수술비,5000000,500만원,,dry_run
3223,LOTTE,A5300,상해입원수술비(당일입원제외),100000,10만원,,dry_run
3223,LOTTE,A5300,상해통원수술비(당일입원포함),100000,10만원,,dry_run
3223,LOTTE,A5100,질병입원수술비(당일입원제외),100000,10만원,,dry_run
3223,LOTTE,A5100,질병통원수술비(당일입원포함),100000,10만원,,dry_run
3223,LOTTE,A4301_1,골절진단비(치아파절제외),100000,10만원,,dry_run
3223,LOTTE,A4302,화상진단비,100000,10만원,,dry_run
3226,LOTTE,A1300,상해사망,10000000,"1,000만원",,dry_run
3226,LOTTE,A1100,질병사망,10000000,"1,000만원",,dry_run
3226,LOTTE,A4200_1,일반암진단비,30000000,"3,000만원",,dry_run
3226,LOTTE,A4210,유사암진단비,6000000,600만원,,dry_run
3226,LOTTE,A4299_1,재진단암진단비,10000000,"1,000만원",,dry_run
3226,LOTTE,A4209,고액치료비암진단비,10000000,"1,000만원",,dry_run
3226,LOTTE,A5298_001,유사암수술비(매회),300000,30만원,,dry_run
3226,LOTTE,A9617_1,항암방사선치료비,3000000,300만원,,dry_run
3226,LOTTE,A9617_1,항암약물치료비,3000000,300만원,,dry_run
3226,LOTTE,A9630_1,다빈치로봇암수술비(갑상선암및전립선암제외),10000000,"1,000만원",,dry_run
3226,LOTTE,A9630_1,다빈치로봇갑상선암및전립선암수술비(최초1회한),2000000,200만원,,dry_run
3226,LOTTE,A9619_1,표적항암약물허가치료비(유방암및비뇨생식기암),10000000,"1,000만원",,dry_run
3226,LOTTE,A9619_1,표적항암약물허가치료비(3대주요기관암)(1회한),10000000,"1,000만원",,dry_run
3226,LOTTE,A9619_1,표적항암약물허가치료비(림프종및백혈병관련암),10000000,"1,000만원",,dry_run
3226,LOTTE,A9619_1,표적항암약물허가치료비,10000000,"1,000만원",,dry_run
3226,LOTTE,A9620_1,항암약물허가치료비(1회한)(갱신형),10000000,"1,000만원",,dry_run
3226,LOTTE,A4101,뇌혈관질환진단비,10000000,"1,000만원",,dry_run
3226,LOTTE,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
3226,LOTTE,A4102,뇌출혈진단비,10000000,"1,000만원",,dry_run
3226,LOTTE,A9640_1,혈전용해치료비,2000000,200만원,,dry_run
3226,LOTTE,A4105,허혈성심장질환진단비,10000000,"1,000만원",,dry_run
3226,LOTTE,A9640_1,혈전용해치료비,2000000,200만원,,dry_run
3226,LOTTE,A5104_1,뇌혈관질환수술비,5000000,500만원,,dry_run
3226,LOTTE,A5107_1,허혈심장질환수술비,5000000,500만원,,dry_run
3226,LOTTE,A5300,상해입원수술비(당일입원제외),100000,10만원,,dry_run
3226,LOTTE,A5300,상해통원수술비(당일입원포함),100000,10만원,,dry_run
3226,LOTTE,A5100,질병입원수술비(당일입원제외),100000,10만원,,dry_run
3226,LOTTE,A5100,질병통원수술비(당일입원포함),100000,10만원,,dry_run
3226,LOTTE,A6300_1,상해입원비(1일-180일),10000,1만원,,dry_run
3226,LOTTE,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
3226,LOTTE,A4301_1,골절진단비(치아파절제외),100000,10만원,,dry_run
3226,LOTTE,A4302,화상진단비,100000,10만원,,dry_run
3227,LOTTE,A1300,상해사망,10000000,"1,000만원",,dry_run
3227,LOTTE,A1100,질병사망,10000000,"1,000만원",,dry_run
3227,LOTTE,A4200_1,일반암진단비,30000000,"3,000만원",,dry_run
3227,LOTTE,A4210,유사암진단비,6000000,600만원,,dry_run
3227,LOTTE,A4299_1,재진단암진단비,10000000,"1,000만원",,dry_run
3227,LOTTE,A4209,고액치료비암진단비,10000000,"1,000만원",,dry_run
3231,LOTTE,A6300_1,상해입원비(1일-180일),10000,1만원,,dry_run
3231,LOTTE,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
3231,LOTTE,A4101,뇌혈관질환진단비,10000000,"1,000만원",,dry_run
3231,LOTTE,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
3231,LOTTE,A4102,뇌출혈진단비,10000000,"1,000만원",,dry_run
3231,LOTTE,A9640_1,혈전용해치료비,2000000,200만원,,dry_run
3231,LOTTE,A4105,허혈성심장질환진단비,10000000,"1,000만원",,dry_run
3231,LOTTE,A9640_1,혈전용해치료비,2000000,200만원,,dry_run
3231,LOTTE,A5104_1,뇌혈관질환수술비,5000000,500만원,,dry_run
3231,LOTTE,A5107_1,허혈심장질환수술비,5000000,500만원,,dry_run
3232,LOTTE,A5300,상해입원수술비(당일입원제외),100000,10만원,,dry_run
3232,LOTTE,A5300,상해통원수술비(당일입원포함),100000,10만원,,dry_run
3232,LOTTE,A5100,질병입원수술비(당일입원제외),100000,10만원,,dry_run
3232,LOTTE,A5100,질병통원수술비(당일입원포함),100000,10만원,,dry_run
3232,LOTTE,A4301_1,골절진단비(치아파절제외),100000,10만원,,dry_run
3232,LOTTE,A4302,화상진단비,100000,10만원,,dry_run
3257,LOTTE,A1100,질병사망보험금,200000000,2억원,,dry_run
3301,LOTTE,A1100,질병사망보험금,200000000,2억원,,dry_run
3332,LOTTE,A5100,질병수술비(1~5종)(매회),200000,20만원,,dry_run
3388,LOTTE,A1300,상해사망,200000000,2억원,,dry_run
3388,LOTTE,A4200_1,일반암진단비,20000000,"2,000만원",,dry_run
3388,LOTTE,A4210,유사암진단비,2000000,200만원,,dry_run
3388,LOTTE,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
3388,LOTTE,A1100,질병사망,10000000,"1,000만원",,dry_run
3388,LOTTE,A6300_1,상해입원비(1일-180일),10000,1만원,,dry_run
3388,LOTTE,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
3397,LOTTE,A1100,질병사망보험금,200000000,2억원,,dry_run
3455,LOTTE,A1300,상해사망,200000000,2억원,,dry_run
3455,LOTTE,A4200_1,일반암진단비,20000000,"2,000만원",,dry_run
3455,LOTTE,A4210,유사암진단비,2000000,200만원,,dry_run
3455,LOTTE,A4103,뇌졸중진단비,10000000,"1,000만원",,dry_run
3455,LOTTE,A1100,질병사망,10000000,"1,000만원",,dry_run
3455,LOTTE,A6300_1,상해입원비(1일-180일),10000,1만원,,dry_run
3455,LOTTE,A6100_1,질병입원비(1일-180일),10000,1만원,,dry_run
1282,MERITZ,A5300,상해수술비,100000,10만원,,dry_run
1282,MERITZ,A5100,질병수술비,100000,10만원,,dry_run
1282,MERITZ,A4302,신화상치료비(화상진단비),100000,10만원,,dry_run
1287,MERITZ,A5300,상해수술비,100000,10만원,,dry_run
1287,MERITZ,A5300,하나의 상해수술비,100000,10만원,,dry_run
1287,MERITZ,A5100,질병수술비,100000,10만원,,dry_run
1506,MERITZ,A1300,일반상해사망보장,1000000,100만원,,dry_run
